skip_fact_id	child_id	child_name	child_rank	expected_parent_rank	current_parent_id	current_parent_name	current_parent_rank	span	candidate_parent_id	candidate_parent_name	candidate_exists	overlap_years	bridge_fact_id	review_priority	notes
fact-q158445-parent-q150981	title-q158445	Grand Duchy of Mecklenburg-Schwerin	Duchy	Kingdom	title-q150981	North German Confederation	Empire	1867..1870	title-q27306	Kingdom of Prussia	1701..1918	4	fact-q27306-parent-q150981	high_intermediate_parent_review	Find reviewed immediate parent layer for this span before treating the hierarchy as a complete tree.
fact-q158445-parent-q151624	title-q158445	Grand Duchy of Mecklenburg-Schwerin	Duchy	Kingdom	title-q151624	German Confederation	Empire	1815..1866	title-q154195	Kingdom of Bavaria	1806..1918	52	fact-q154195-parent-q151624	high_intermediate_parent_review	Find reviewed immediate parent layer for this span before treating the hierarchy as a complete tree.
fact-q158445-parent-q43287	title-q158445	Grand Duchy of Mecklenburg-Schwerin	Duchy	Kingdom	title-q43287	German Empire	Empire	1871..1918	title-q154195	Kingdom of Bavaria	1806..1918	48	fact-q154195-parent-q43287	high_intermediate_parent_review	Find reviewed immediate parent layer for this span before treating the hierarchy as a complete tree.
fact-q161215-parent-q150981	title-q161215	Grand Duchy of Mecklenburg-Strelitz	Duchy	Kingdom	title-q150981	North German Confederation	Empire	1867..1870	title-q27306	Kingdom of Prussia	1701..1918	4	fact-q27306-parent-q150981	high_intermediate_parent_review	Find reviewed immediate parent layer for this span before treating the hierarchy as a complete tree.
fact-q161215-parent-q151624	title-q161215	Grand Duchy of Mecklenburg-Strelitz	Duchy	Kingdom	title-q151624	German Confederation	Empire	1815..1866	title-q154195	Kingdom of Bavaria	1806..1918	52	fact-q154195-parent-q151624	high_intermediate_parent_review	Find reviewed immediate parent layer for this span before treating the hierarchy as a complete tree.
fact-q693669-parent-q150981	title-q693669	Grand Duchy of Oldenburg	Duchy	Kingdom	title-q150981	North German Confederation	Empire	1867..1870	title-q27306	Kingdom of Prussia	1701..1918	4	fact-q27306-parent-q150981	high_intermediate_parent_review	Find reviewed immediate parent layer for this span before treating the hierarchy as a complete tree.
fact-q693669-parent-q151624	title-q693669	Grand Duchy of Oldenburg	Duchy	Kingdom	title-q151624	German Confederation	Empire	1816..1866	title-q154195	Kingdom of Bavaria	1806..1918	51	fact-q154195-parent-q151624	high_intermediate_parent_review	Find reviewed immediate parent layer for this span before treating the hierarchy as a complete tree.
fact-q693669-parent-q43287	title-q693669	Grand Duchy of Oldenburg	Duchy	Kingdom	title-q43287	German Empire	Empire	1871..1918	title-q154195	Kingdom of Bavaria	1806..1918	48	fact-q154195-parent-q43287	high_intermediate_parent_review	Find reviewed immediate parent layer for this span before treating the hierarchy as a complete tree.
fact-q154849-parent-q12548	title-q154849	Grand Duchy of Tuscany	Duchy	Kingdom	title-q12548	Holy Roman Empire	Empire	1575..1801	title-q42585	Kingdom of Bohemia	1198..1918	227	fact-q42585-parent-q12548	high_intermediate_parent_review	Find reviewed immediate parent layer for this span before treating the hierarchy as a complete tree.
fact-q698089-parent-q154741	title-q698089	Grand Duchy of Wurzburg	Duchy	Kingdom	title-q154741	Confederation of the Rhine	Crown	1806..1813	title-q153943	Kingdom of Westphalia	1807..1813	7	fact-q153943-parent-q154741	medium_intermediate_parent_review	Review for a missing immediate parent layer, or document why this direct parentage should remain rank-skipped.
fact-q673865-parent-q12548	title-q673865	Hohenzollern-Hechingen	Duchy	Kingdom	title-q12548	Holy Roman Empire	Empire	1576..1806	title-q42585	Kingdom of Bohemia	1198..1918	231	fact-q42585-parent-q12548	high_intermediate_parent_review	Find reviewed immediate parent layer for this span before treating the hierarchy as a complete tree.
fact-q673865-parent-q151624	title-q673865	Hohenzollern-Hechingen	Duchy	Kingdom	title-q151624	German Confederation	Empire	1815..1850	title-q154195	Kingdom of Bavaria	1806..1918	36	fact-q154195-parent-q151624	high_intermediate_parent_review	Find reviewed immediate parent layer for this span before treating the hierarchy as a complete tree.
fact-q157013-parent-q12548	title-q157013	Hohenzollern-Sigmaringen	Duchy	Kingdom	title-q12548	Holy Roman Empire	Empire	1576..1806	title-q42585	Kingdom of Bohemia	1198..1918	231	fact-q42585-parent-q12548	high_intermediate_parent_review	Find reviewed immediate parent layer for this span before treating the hierarchy as a complete tree.
fact-q157013-parent-q151624	title-q157013	Hohenzollern-Sigmaringen	Duchy	Kingdom	title-q151624	German Confederation	Empire	1815..1850	title-q154195	Kingdom of Bavaria	1806..1918	36	fact-q154195-parent-q151624	high_intermediate_parent_review	Find reviewed immediate parent layer for this span before treating the hierarchy as a complete tree.
fact-q699923-parent-q71084	title-q699923	Illyrian Provinces	Province	Kingdom	title-q71084	First French Empire	Empire	1809..1815	title-q223936	Kingdom of Italy	1805..1814	6	fact-q223936-parent-q71084	high_intermediate_parent_review	Find reviewed immediate parent layer for this span before treating the hierarchy as a complete tree.
fact-q223793-parent-q71084	title-q223793	Kingdom of Etruria	Kingdom	Crown	title-q71084	First French Empire	Empire	1804..1807	title-q154741	Confederation of the Rhine	1806..1813	2	fact-q154741-parent-q71084	low_intermediate_parent_review	Review whether this rank skip is acceptable for query behavior or needs an intermediate parent packet.
fact-q212278-parent-q71084	title-q212278	Kingdom of Holland	Kingdom	Crown	title-q71084	First French Empire	Empire	1806..1810	title-q154741	Confederation of the Rhine	1806..1813	5	fact-q154741-parent-q71084	low_intermediate_parent_review	Review whether this rank skip is acceptable for query behavior or needs an intermediate parent packet.
fact-q223936-parent-q71084	title-q223936	Kingdom of Italy	Kingdom	Crown	title-q71084	First French Empire	Empire	1805..1814	title-q154741	Confederation of the Rhine	1806..1813	8	fact-q154741-parent-q71084	low_intermediate_parent_review	Review whether this rank skip is acceptable for query behavior or needs an intermediate parent packet.
fact-q751868-parent-q12548	title-q751868	Landgraviate of Brabant	Duchy	Kingdom	title-q12548	Holy Roman Empire	Empire	1085..1183	title-q838931	Kingdom of Italy	961..1806	99	fact-q838931-parent-q12548	high_intermediate_parent_review	Find reviewed immediate parent layer for this span before treating the hierarchy as a complete tree.
fact-q695322-parent-q12548	title-q695322	Landgraviate of Hesse	Duchy	Kingdom	title-q12548	Holy Roman Empire	Empire	1264..1567	title-q42585	Kingdom of Bohemia	1198..1918	304	fact-q42585-parent-q12548	high_intermediate_parent_review	Find reviewed immediate parent layer for this span before treating the hierarchy as a complete tree.
fact-q693551-parent-q12548	title-q693551	Landgraviate of Hesse-Darmstadt	Duchy	Kingdom	title-q12548	Holy Roman Empire	Empire	1567..1806	title-q42585	Kingdom of Bohemia	1198..1918	240	fact-q42585-parent-q12548	high_intermediate_parent_review	Find reviewed immediate parent layer for this span before treating the hierarchy as a complete tree.
fact-q168651-parent-q12548	title-q168651	Landgraviate of Hesse-Kassel	Duchy	Kingdom	title-q12548	Holy Roman Empire	Empire	1567..1803	title-q42585	Kingdom of Bohemia	1198..1918	237	fact-q42585-parent-q12548	high_intermediate_parent_review	Find reviewed immediate parent layer for this span before treating the hierarchy as a complete tree.
fact-q673837-parent-q12548	title-q673837	Landgraviate of Hesse-Marburg	Duchy	Kingdom	title-q12548	Holy Roman Empire	Empire	1458..1604	title-q42585	Kingdom of Bohemia	1198..1918	147	fact-q42585-parent-q12548	high_intermediate_parent_review	Find reviewed immediate parent layer for this span before treating the hierarchy as a complete tree.
fact-q58942549-parent-q12548	title-q58942549	Landgraviate of Lower Alsace	Duchy	Kingdom	title-q12548	Holy Roman Empire	Empire	1200..1700	title-q42585	Kingdom of Bohemia	1198..1918	501	fact-q42585-parent-q12548	high_intermediate_parent_review	Find reviewed immediate parent layer for this span before treating the hierarchy as a complete tree.
fact-q660393-parent-q12548	title-q660393	Lower Lotharingia	Duchy	Kingdom	title-q12548	Holy Roman Empire	Empire	962..1190	title-q838931	Kingdom of Italy	961..1806	229	fact-q838931-parent-q12548	high_intermediate_parent_review	Find reviewed immediate parent layer for this span before treating the hierarchy as a complete tree.
fact-q426488-parent-q12548	title-q426488	March of Turin	Duchy	Kingdom	title-q12548	Holy Roman Empire	Empire	964..1091	title-q838931	Kingdom of Italy	961..1806	128	fact-q838931-parent-q12548	high_intermediate_parent_review	Find reviewed immediate parent layer for this span before treating the hierarchy as a complete tree.
fact-q1867844-parent-q12548	title-q1867844	March of Tuscany	Duchy	Kingdom	title-q12548	Holy Roman Empire	Empire	962..1197	title-q838931	Kingdom of Italy	961..1806	236	fact-q838931-parent-q12548	high_intermediate_parent_review	Find reviewed immediate parent layer for this span before treating the hierarchy as a complete tree.
fact-q283627-parent-q12548	title-q283627	Margraviate of Austria	Duchy	Kingdom	title-q12548	Holy Roman Empire	Empire	976..1156	title-q838931	Kingdom of Italy	961..1806	181	fact-q838931-parent-q12548	high_intermediate_parent_review	Find reviewed immediate parent layer for this span before treating the hierarchy as a complete tree.
fact-q148499-parent-q12548	title-q148499	Margraviate of Brandenburg	Duchy	Kingdom	title-q12548	Holy Roman Empire	Empire	1157..1806	title-q838931	Kingdom of Italy	961..1806	650	fact-q838931-parent-q12548	high_intermediate_parent_review	Find reviewed immediate parent layer for this span before treating the hierarchy as a complete tree.
fact-q170180-parent-q12548	title-q170180	Margraviate of Meissen	Duchy	Kingdom	title-q12548	Holy Roman Empire	Empire	965..1423	title-q838931	Kingdom of Italy	961..1806	459	fact-q838931-parent-q12548	high_intermediate_parent_review	Find reviewed immediate parent layer for this span before treating the hierarchy as a complete tree.
fact-q2670751-parent-q28513	title-q2670751	Margraviate of Moravia	Duchy	Kingdom	title-q28513	Austria-Hungary	Empire	1867..1918	title-q42585	Kingdom of Bohemia	1198..1918	52	fact-q42585-parent-q28513	high_intermediate_parent_review	Find reviewed immediate parent layer for this span before treating the hierarchy as a complete tree.
fact-q552822-parent-q12548	title-q552822	Mecklenburg-Gustrow	Duchy	Kingdom	title-q12548	Holy Roman Empire	Empire	1520..1695	title-q42585	Kingdom of Bohemia	1198..1918	176	fact-q42585-parent-q12548	high_intermediate_parent_review	Find reviewed immediate parent layer for this span before treating the hierarchy as a complete tree.
fact-q736029-parent-q12548-1303	title-q736029	Nassau-Siegen	County	Duchy	title-q12548	Holy Roman Empire	Empire	1303..1328	title-q686965	Anhalt-Bernburg	1252..1863	26	fact-q686965-parent-q12548	high_intermediate_parent_review	Find reviewed immediate parent layer for this span before treating the hierarchy as a complete tree.
fact-q736029-parent-q12548-1606	title-q736029	Nassau-Siegen	County	Duchy	title-q12548	Holy Roman Empire	Empire	1606..1743	title-q686965	Anhalt-Bernburg	1252..1863	138	fact-q686965-parent-q12548	high_intermediate_parent_review	Find reviewed immediate parent layer for this span before treating the hierarchy as a complete tree.
fact-q454436-parent-q12548	title-q454436	Palatinate-Sulzbach	Duchy	Kingdom	title-q12548	Holy Roman Empire	Empire	1557..1806	title-q42585	Kingdom of Bohemia	1198..1918	250	fact-q42585-parent-q12548	high_intermediate_parent_review	Find reviewed immediate parent layer for this span before treating the hierarchy as a complete tree.
fact-q825902-parent-q172107	title-q825902	Polish-Lithuanian union	Duchy	Kingdom	title-q172107	Polish-Lithuanian Commonwealth	Crown	1569..1569	title-q171348	Crown of the Kingdom of Poland	1386..1795	1	fact-q171348-parent-q172107	medium_intermediate_parent_review	Review for a missing immediate parent layer, or document why this direct parentage should remain rank-skipped.
fact-q701614-parent-q12548	title-q701614	Prince-Archbishopric of Salzburg	Duchy	Kingdom	title-q12548	Holy Roman Empire	Empire	1278..1803	title-q42585	Kingdom of Bohemia	1198..1918	526	fact-q42585-parent-q12548	high_intermediate_parent_review	Find reviewed immediate parent layer for this span before treating the hierarchy as a complete tree.
fact-q173863-parent-q12548	title-q173863	Prince-Bishopric of Augsburg	Duchy	Kingdom	title-q12548	Holy Roman Empire	Empire	962..1803	title-q838931	Kingdom of Italy	961..1806	842	fact-q838931-parent-q12548	high_intermediate_parent_review	Find reviewed immediate parent layer for this span before treating the hierarchy as a complete tree.
fact-q319586-parent-q12548	title-q319586	Prince-Bishopric of Basel	Duchy	Kingdom	title-q12548	Holy Roman Empire	Empire	1032..1803	title-q838931	Kingdom of Italy	961..1806	772	fact-q838931-parent-q12548	high_intermediate_parent_review	Find reviewed immediate parent layer for this span before treating the hierarchy as a complete tree.
fact-q259511-parent-q12548	title-q259511	Prince-Bishopric of Freising	Duchy	Kingdom	title-q12548	Holy Roman Empire	Empire	1294..1802	title-q42585	Kingdom of Bohemia	1198..1918	509	fact-q42585-parent-q12548	high_intermediate_parent_review	Find reviewed immediate parent layer for this span before treating the hierarchy as a complete tree.
fact-q158835-parent-q12548	title-q158835	Prince-Bishopric of Liege	Duchy	Kingdom	title-q12548	Holy Roman Empire	Empire	985..1795	title-q838931	Kingdom of Italy	961..1806	811	fact-q838931-parent-q12548	high_intermediate_parent_review	Find reviewed immediate parent layer for this span before treating the hierarchy as a complete tree.
fact-q650645-parent-q12548	title-q650645	Prince-Bishopric of Minden	Duchy	Kingdom	title-q12548	Holy Roman Empire	Empire	1180..1648	title-q838931	Kingdom of Italy	961..1806	469	fact-q838931-parent-q12548	high_intermediate_parent_review	Find reviewed immediate parent layer for this span before treating the hierarchy as a complete tree.
fact-q3324486-parent-q12560	title-q3324486	Prince-Bishopric of Montenegro	Duchy	Kingdom	title-q12560	Ottoman Empire	Empire	1516..1696	title-q625380	Eastern Hungarian Kingdom	1526..1570	45	fact-q625380-parent-q12560	high_intermediate_parent_review	Find reviewed immediate parent layer for this span before treating the hierarchy as a complete tree.
fact-q697254-parent-q12548	title-q697254	Prince-Bishopric of Munster	Duchy	Kingdom	title-q12548	Holy Roman Empire	Empire	1180..1802	title-q838931	Kingdom of Italy	961..1806	623	fact-q838931-parent-q12548	high_intermediate_parent_review	Find reviewed immediate parent layer for this span before treating the hierarchy as a complete tree.
fact-q477035-parent-q12548	title-q477035	Prince-Bishopric of Osnabruck	Duchy	Kingdom	title-q12548	Holy Roman Empire	Empire	1225..1803	title-q42585	Kingdom of Bohemia	1198..1918	579	fact-q42585-parent-q12548	high_intermediate_parent_review	Find reviewed immediate parent layer for this span before treating the hierarchy as a complete tree.
fact-q649192-parent-q12548	title-q649192	Prince-Bishopric of Paderborn	Duchy	Kingdom	title-q12548	Holy Roman Empire	Empire	1281..1802	title-q42585	Kingdom of Bohemia	1198..1918	522	fact-q42585-parent-q12548	high_intermediate_parent_review	Find reviewed immediate parent layer for this span before treating the hierarchy as a complete tree.
fact-q771332-parent-q12548	title-q771332	Prince-Bishopric of Strasbourg	Duchy	Kingdom	title-q12548	Holy Roman Empire	Empire	982..1803	title-q838931	Kingdom of Italy	961..1806	822	fact-q838931-parent-q12548	high_intermediate_parent_review	Find reviewed immediate parent layer for this span before treating the hierarchy as a complete tree.
fact-q328001-parent-q12548	title-q328001	Prince-Bishopric of Toul	Duchy	Kingdom	title-q12548	Holy Roman Empire	Empire	1048..1648	title-q838931	Kingdom of Italy	961..1806	601	fact-q838931-parent-q12548	high_intermediate_parent_review	Find reviewed immediate parent layer for this span before treating the hierarchy as a complete tree.
fact-q1231403-parent-q12548	title-q1231403	Prince-Bishopric of Trent	Duchy	Kingdom	title-q12548	Holy Roman Empire	Empire	1027..1803	title-q838931	Kingdom of Italy	961..1806	777	fact-q838931-parent-q12548	high_intermediate_parent_review	Find reviewed immediate parent layer for this span before treating the hierarchy as a complete tree.
fact-q707767-parent-q12548	title-q707767	Prince-Bishopric of Utrecht	Duchy	Kingdom	title-q12548	Holy Roman Empire	Empire	1024..1528	title-q838931	Kingdom of Italy	961..1806	505	fact-q838931-parent-q12548	high_intermediate_parent_review	Find reviewed immediate parent layer for this span before treating the hierarchy as a complete tree.
fact-q17015016-parent-q12548	title-q17015016	Prince-Bishopric of Verdun	Duchy	Kingdom	title-q12548	Holy Roman Empire	Empire	997..1552	title-q838931	Kingdom of Italy	961..1806	556	fact-q838931-parent-q12548	high_intermediate_parent_review	Find reviewed immediate parent layer for this span before treating the hierarchy as a complete tree.
fact-q14551680-parent-q12548	title-q14551680	Principality of Lippe	Duchy	Kingdom	title-q12548	Holy Roman Empire	Empire	1789..1806	title-q42585	Kingdom of Bohemia	1198..1918	18	fact-q42585-parent-q12548	high_intermediate_parent_review	Find reviewed immediate parent layer for this span before treating the hierarchy as a complete tree.
fact-q14551680-parent-q151624	title-q14551680	Principality of Lippe	Duchy	Kingdom	title-q151624	German Confederation	Empire	1815..1866	title-q154195	Kingdom of Bavaria	1806..1918	52	fact-q154195-parent-q151624	high_intermediate_parent_review	Find reviewed immediate parent layer for this span before treating the hierarchy as a complete tree.
fact-q158151-parent-q12548	title-q158151	Saxe-Altenburg	Duchy	Kingdom	title-q12548	Holy Roman Empire	Empire	1602..1806	title-q42585	Kingdom of Bohemia	1198..1918	205	fact-q42585-parent-q12548	high_intermediate_parent_review	Find reviewed immediate parent layer for this span before treating the hierarchy as a complete tree.
fact-q158151-parent-q151624	title-q158151	Saxe-Altenburg	Duchy	Kingdom	title-q151624	German Confederation	Empire	1815..1866	title-q154195	Kingdom of Bavaria	1806..1918	52	fact-q154195-parent-q151624	high_intermediate_parent_review	Find reviewed immediate parent layer for this span before treating the hierarchy as a complete tree.
fact-q3462133-parent-q151624	title-q3462133	Saxe-Coburg and Gotha	Duchy	Kingdom	title-q151624	German Confederation	Empire	1826..1866	title-q154195	Kingdom of Bavaria	1806..1918	41	fact-q154195-parent-q151624	high_intermediate_parent_review	Find reviewed immediate parent layer for this span before treating the hierarchy as a complete tree.
fact-q700663-parent-q12548	title-q700663	Saxe-Coburg-Saalfeld	Duchy	Kingdom	title-q12548	Holy Roman Empire	Empire	1699..1806	title-q42585	Kingdom of Bohemia	1198..1918	108	fact-q42585-parent-q12548	high_intermediate_parent_review	Find reviewed immediate parent layer for this span before treating the hierarchy as a complete tree.
fact-q700663-parent-q151624	title-q700663	Saxe-Coburg-Saalfeld	Duchy	Kingdom	title-q151624	German Confederation	Empire	1815..1825	title-q154195	Kingdom of Bavaria	1806..1918	11	fact-q154195-parent-q151624	high_intermediate_parent_review	Find reviewed immediate parent layer for this span before treating the hierarchy as a complete tree.
fact-q675085-parent-q12548	title-q675085	Saxe-Gotha-Altenburg	Duchy	Kingdom	title-q12548	Holy Roman Empire	Empire	1680..1806	title-q42585	Kingdom of Bohemia	1198..1918	127	fact-q42585-parent-q12548	high_intermediate_parent_review	Find reviewed immediate parent layer for this span before treating the hierarchy as a complete tree.
fact-q675085-parent-q151624	title-q675085	Saxe-Gotha-Altenburg	Duchy	Kingdom	title-q151624	German Confederation	Empire	1815..1826	title-q154195	Kingdom of Bavaria	1806..1918	12	fact-q154195-parent-q151624	high_intermediate_parent_review	Find reviewed immediate parent layer for this span before treating the hierarchy as a complete tree.
fact-q281005-parent-q12548	title-q281005	Saxe-Hildburghausen	Duchy	Kingdom	title-q12548	Holy Roman Empire	Empire	1680..1806	title-q42585	Kingdom of Bohemia	1198..1918	127	fact-q42585-parent-q12548	high_intermediate_parent_review	Find reviewed immediate parent layer for this span before treating the hierarchy as a complete tree.
fact-q281005-parent-q151624	title-q281005	Saxe-Hildburghausen	Duchy	Kingdom	title-q151624	German Confederation	Empire	1815..1826	title-q154195	Kingdom of Bavaria	1806..1918	12	fact-q154195-parent-q151624	high_intermediate_parent_review	Find reviewed immediate parent layer for this span before treating the hierarchy as a complete tree.
fact-q313175-parent-q12548	title-q313175	Saxe-Lauenburg	Duchy	Kingdom	title-q12548	Holy Roman Empire	Empire	1296..1806	title-q42585	Kingdom of Bohemia	1198..1918	511	fact-q42585-parent-q12548	high_intermediate_parent_review	Find reviewed immediate parent layer for this span before treating the hierarchy as a complete tree.
fact-q313175-parent-q151624	title-q313175	Saxe-Lauenburg	Duchy	Kingdom	title-q151624	German Confederation	Empire	1815..1866	title-q154195	Kingdom of Bavaria	1806..1918	52	fact-q154195-parent-q151624	high_intermediate_parent_review	Find reviewed immediate parent layer for this span before treating the hierarchy as a complete tree.
fact-q155570-parent-q150981	title-q155570	Saxe-Weimar-Eisenach	Duchy	Kingdom	title-q150981	North German Confederation	Empire	1867..1870	title-q27306	Kingdom of Prussia	1701..1918	4	fact-q27306-parent-q150981	high_intermediate_parent_review	Find reviewed immediate parent layer for this span before treating the hierarchy as a complete tree.
fact-q155570-parent-q151624	title-q155570	Saxe-Weimar-Eisenach	Duchy	Kingdom	title-q151624	German Confederation	Empire	1815..1866	title-q154195	Kingdom of Bavaria	1806..1918	52	fact-q154195-parent-q151624	high_intermediate_parent_review	Find reviewed immediate parent layer for this span before treating the hierarchy as a complete tree.
fact-q310650-parent-q12548	title-q310650	Schaumburg-Lippe	Duchy	Kingdom	title-q12548	Holy Roman Empire	Empire	1643..1806	title-q42585	Kingdom of Bohemia	1198..1918	164	fact-q42585-parent-q12548	high_intermediate_parent_review	Find reviewed immediate parent layer for this span before treating the hierarchy as a complete tree.
fact-q310650-parent-q151624	title-q310650	Schaumburg-Lippe	Duchy	Kingdom	title-q151624	German Confederation	Empire	1815..1866	title-q154195	Kingdom of Bavaria	1806..1918	52	fact-q154195-parent-q151624	high_intermediate_parent_review	Find reviewed immediate parent layer for this span before treating the hierarchy as a complete tree.
fact-q695316-parent-q151624	title-q695316	Schwarzburg-Rudolstadt	Duchy	Kingdom	title-q151624	German Confederation	Empire	1815..1866	title-q154195	Kingdom of Bavaria	1806..1918	52	fact-q154195-parent-q151624	high_intermediate_parent_review	Find reviewed immediate parent layer for this span before treating the hierarchy as a complete tree.
fact-q630163-parent-q12548	title-q630163	Schwarzburg-Sondershausen	Duchy	Kingdom	title-q12548	Holy Roman Empire	Empire	1599..1806	title-q42585	Kingdom of Bohemia	1198..1918	208	fact-q42585-parent-q12548	high_intermediate_parent_review	Find reviewed immediate parent layer for this span before treating the hierarchy as a complete tree.
fact-q630163-parent-q151624	title-q630163	Schwarzburg-Sondershausen	Duchy	Kingdom	title-q151624	German Confederation	Empire	1815..1866	title-q154195	Kingdom of Bavaria	1806..1918	52	fact-q154195-parent-q151624	high_intermediate_parent_review	Find reviewed immediate parent layer for this span before treating the hierarchy as a complete tree.
