shard_id	row_index	ck_id	county	ck_duchy	kingdom_867	kingdom_1066	kingdom_1178	empire_867	empire_1066	empire_1178	match_status	screen_status	top_qid	top_label	top_description	historical_title_id	historical_rank	historical_exists	accepted_parentage_count	scale_status	agent_task	notes
county-scale-003	132	c_bordeaux	Bordeaux	Gascogne	Aquitaine	France	France	Francia	Francia	Francia	exact_label	defer	Q1479	Bordeaux	city and commune in Gironde, New Aquitaine, France				0	source_resolution_deferred	Find better independent historical source candidate; current top lead is not importable.	No bounded inception/dissolution pair or entity remains ambiguous for DUCHY title materialization.
county-scale-003	133	c_bornholm	Bornholm	Skåne	Denmark	Denmark	Denmark	Scandinavia	Scandinavia	Scandinavia	exact_label	defer	Q769680	Bornholm	Danish island				0	source_resolution_deferred	Find better independent historical source candidate; current top lead is not importable.	No bounded inception/dissolution pair or entity remains ambiguous for DUCHY title materialization.
county-scale-003	134	c_borsod	Borsod	Ungvár	Hungary	Hungary	Hungary	Carpathia	Carpathia	Carpathia	fuzzy_label	defer	Q188895	Borsod-Abaúj-Zemplén County	county of Hungary				0	source_resolution_deferred	Find better independent historical source candidate; current top lead is not importable.	No bounded inception/dissolution pair or entity remains ambiguous for DUCHY title materialization.
county-scale-003	135	c_bouillon	Bouillon	Luxembourg	Lotharingia	Lotharingia	Lotharingia	Germania	Holy Roman Empire	Holy Roman Empire	exact_label	defer	Q20519968	Bouillon	family name				0	source_resolution_deferred	Find better independent historical source candidate; current top lead is not importable.	No bounded inception/dissolution pair or entity remains ambiguous for DUCHY title materialization.
county-scale-003	136	c_boulogne	Boulogne	Flanders	France	France	France	Francia	Francia	Francia	fuzzy_label	defer	Q172455	Boulogne-Billancourt	French commune in Hauts-de-Seine, Île-de-France				0	source_resolution_deferred	Find better independent historical source candidate; current top lead is not importable.	No bounded inception/dissolution pair or entity remains ambiguous for DUCHY title materialization.
county-scale-003	137	c_bourbon	Bourbon	Bourbon	Aquitaine	France	France	Francia	Francia	Francia	fuzzy_label	defer	Q829308	Bourbon-Lancy	commune in Saône-et-Loire, France				0	source_resolution_deferred	Find better independent historical source candidate; current top lead is not importable.	No bounded inception/dissolution pair or entity remains ambiguous for DUCHY title materialization.
county-scale-003	138	c_brabant	Brabant	Brabant	Lotharingia	Lotharingia	Lotharingia	Germania	Holy Roman Empire	Holy Roman Empire	exact_label	defer	Q37459216	Brabant	family name				0	source_resolution_deferred	Find better independent historical source candidate; current top lead is not importable.	No bounded inception/dissolution pair or entity remains ambiguous for DUCHY title materialization.
county-scale-003	139	c_braganza	Braganza	Portucale	Galicia	Galicia	Portugal	Hispania	Hispania	Hispania	exact_label	defer	Q37494042	Braganza	family name				0	source_resolution_deferred	Find better independent historical source candidate; current top lead is not importable.	No bounded inception/dissolution pair or entity remains ambiguous for DUCHY title materialization.
county-scale-003	140	c_braila	Brăila	Muntenia	Wallachia	Wallachia	Wallachia	Carpathia	Carpathia	Carpathia	exact_label	defer	Q188478	Brăila	city in Brăila County, Muntenia, Romania				0	source_resolution_deferred	Find better independent historical source candidate; current top lead is not importable.	No bounded inception/dissolution pair or entity remains ambiguous for DUCHY title materialization.
county-scale-003	141	c_brandenburg	Brandenburg	Nordmark	Pomerania	Pomerania	Pomerania	Baltic Empire	Baltic Empire	Baltic Empire	fuzzy_label	defer	Q3931	Brandenburg an der Havel	city in Brandenburg, Germany				0	source_resolution_deferred	Find better independent historical source candidate; current top lead is not importable.	No bounded inception/dissolution pair or entity remains ambiguous for DUCHY title materialization.
county-scale-003	142	c_branicevo	Braničevo	Vidin	Bulgaria	Bulgaria	Bulgaria	Byzantine Empire	Byzantine Empire	Byzantine Empire	fuzzy_label	defer	Q861539	Braničevo District	District of Serbia				0	source_resolution_deferred	Find better independent historical source candidate; current top lead is not importable.	No bounded inception/dissolution pair or entity remains ambiguous for DUCHY title materialization.
county-scale-003	143	c_braslau	Braslau	Lithuania	Lithuania	Lithuania	Lithuania	Baltic Empire	Baltic Empire	Baltic Empire	fuzzy_label	defer	Q628623	Braslaw	city in Belarus				0	source_resolution_deferred	Find better independent historical source candidate; current top lead is not importable.	No bounded inception/dissolution pair or entity remains ambiguous for DUCHY title materialization.
county-scale-003	144	c_brunswick	Braunschweig	Ostfalen	East Francia	East Francia	East Francia	Germania	Holy Roman Empire	Holy Roman Empire	fuzzy_label	defer	Q2773	Brunswick	city in Lower Saxony, Germany				0	source_resolution_deferred	Find better independent historical source candidate; current top lead is not importable.	No bounded inception/dissolution pair or entity remains ambiguous for DUCHY title materialization.
county-scale-003	145	c_breifne	Breifne	Connacht	Ireland	Ireland	Ireland	Britannia	Britannia	Britannia	exact_label	defer	Q67219625	Breifne	Journal devoted to the territory formerly comprising the kingdom of Breifne				0	source_resolution_deferred	Find better independent historical source candidate; current top lead is not importable.	No bounded inception/dissolution pair or entity remains ambiguous for DUCHY title materialization.
county-scale-003	146	c_breisgau	Breisgau	Alsace	East Francia	East Francia	East Francia	Germania	Holy Roman Empire	Holy Roman Empire	exact_label	defer	Q690971	Breisgau	region in the southwest of Baden-Württemberg with the center of Freiburg im Breisgau				0	source_resolution_deferred	Find better independent historical source candidate; current top lead is not importable.	No bounded inception/dissolution pair or entity remains ambiguous for DUCHY title materialization.
county-scale-003	147	c_bremen	Bremen	Angria	East Francia	East Francia	East Francia	Germania	Holy Roman Empire	Holy Roman Empire	exact_label	defer	Q24879	Bremen	city in the Bremen federated state, Germany				0	source_resolution_deferred	Find better independent historical source candidate; current top lead is not importable.	No bounded inception/dissolution pair or entity remains ambiguous for DUCHY title materialization.
county-scale-003	148	c_brene	Brene	Lausitz	Sorbia	East Francia	East Francia	West-Slavia	Holy Roman Empire	Holy Roman Empire	fuzzy_label	defer	Q851374	Brenelle	commune in Aisne, France				0	source_resolution_deferred	Find better independent historical source candidate; current top lead is not importable.	No bounded inception/dissolution pair or entity remains ambiguous for DUCHY title materialization.
county-scale-003	149	c_brescia	Brescia	Lombardy	Italy	Italy	Italy	Italia	Italia	Italia	exact_label	defer	Q6221	Brescia	Italian city in Lombardy				0	source_resolution_deferred	Find better independent historical source candidate; current top lead is not importable.	No bounded inception/dissolution pair or entity remains ambiguous for DUCHY title materialization.
county-scale-003	150	c_breslau	Breslau	Silesia	Poland	Poland	Poland	West-Slavia	West-Slavia	West-Slavia	fuzzy_label	defer	Q1799	Wrocław	city in the Lower Silesian Voivodeship, southwestern Poland, and historical capital of Silesia				0	source_resolution_deferred	Find better independent historical source candidate; current top lead is not importable.	No bounded inception/dissolution pair or entity remains ambiguous for DUCHY title materialization.
county-scale-004	151	c_bresse	Bresse	Upper Burgundy	Burgundy	Burgundy	Burgundy	Francia	Francia	Francia	exact_label	defer	Q37475789	Bresse	family name				0	source_resolution_deferred	Find better independent historical source candidate; current top lead is not importable.	No bounded inception/dissolution pair or entity remains ambiguous for DUCHY title materialization.
county-scale-004	152	c_brie_francaise	Brie Française	Valois	France	France	France	Francia	Francia	Francia	fuzzy_label	defer	Q914050	Brie	natural region in France				0	source_resolution_deferred	Find better independent historical source candidate; current top lead is not importable.	No bounded inception/dissolution pair or entity remains ambiguous for DUCHY title materialization.
county-scale-004	153	c_briey	Briey	Bar	Lotharingia	Lotharingia	Lotharingia	Germania	Holy Roman Empire	Holy Roman Empire	exact_label	defer	Q215053	Briey	former commune in Meurthe-et-Moselle, France				0	source_resolution_deferred	Find better independent historical source candidate; current top lead is not importable.	No bounded inception/dissolution pair or entity remains ambiguous for DUCHY title materialization.
county-scale-004	154	c_brixen	Brixen	Tyrol	Bavaria	Bavaria	Bavaria	Germania	Holy Roman Empire	Holy Roman Empire	exact_label	defer	Q185541	Brixen	commune in South Tyrol, Italy				0	source_resolution_deferred	Find better independent historical source candidate; current top lead is not importable.	No bounded inception/dissolution pair or entity remains ambiguous for DUCHY title materialization.
county-scale-004	155	c_brno	Brno	Moravia	Great Moravia	Bohemia	Bohemia	West-Slavia	Holy Roman Empire	Holy Roman Empire	exact_label	defer	Q14960	Brno	city in the Czech Republic				0	source_resolution_deferred	Find better independent historical source candidate; current top lead is not importable.	No bounded inception/dissolution pair or entity remains ambiguous for DUCHY title materialization.
county-scale-004	156	c_brugge	Brugge	Flanders	France	France	France	Francia	Francia	Francia	fuzzy_label	defer	Q12994	Bruges	city in West Flanders, Belgium				0	source_resolution_deferred	Find better independent historical source candidate; current top lead is not importable.	No bounded inception/dissolution pair or entity remains ambiguous for DUCHY title materialization.
county-scale-004	157	c_brecknockshire	Brycheiniog	Deheubarth	Wales	Wales	Wales	Britannia	Britannia	Britannia	fuzzy_label	bounded_candidate	Q954585	Kingdom of Brycheiniog	small kingdom in mid Wales	title-q954585	Kingdom	450..1045	0	title_needs_parentage_review	Find independent parentage source for accepted title; promote only if rank policy passes.	Has structured inception and dissolution claims; verify rank/entity semantics before fact promotion.
county-scale-004	158	c_brysis	Brysis	Thrace	Thessalonika	Thessalonika	Thessalonika	Byzantine Empire	Byzantine Empire	Byzantine Empire	exact_label	defer	Q995331	Brysis					0	source_resolution_deferred	Find better independent historical source candidate; current top lead is not importable.	No bounded inception/dissolution pair or entity remains ambiguous for DUCHY title materialization.
county-scale-004	159	c_brzeg	Brzeg	Opolania	Poland	Poland	Poland	West-Slavia	West-Slavia	West-Slavia	exact_label	defer	Q214640	Brzeg	city in Opole Voivodeship in southwestern Poland				0	source_resolution_deferred	Find better independent historical source candidate; current top lead is not importable.	No bounded inception/dissolution pair or entity remains ambiguous for DUCHY title materialization.
county-scale-004	160	c_buchan	Buchan	Moray	Scotland	Scotland	Scotland	Britannia	Britannia	Britannia	exact_label	defer	Q16860612	Buchan	family name				0	source_resolution_deferred	Find better independent historical source candidate; current top lead is not importable.	No bounded inception/dissolution pair or entity remains ambiguous for DUCHY title materialization.
county-scale-004	161	c_buckinghamshire	Buckinghamshire	Essex	England	England	England	Britannia	Britannia	Britannia	exact_label	defer	Q67285329	Buckinghamshire	historic county of England				0	source_resolution_deferred	Find better independent historical source candidate; current top lead is not importable.	No bounded inception/dissolution pair or entity remains ambiguous for DUCHY title materialization.
county-scale-004	162	c_burgas	Burgas	Philippopolis	Bulgaria	Bulgaria	Bulgaria	Byzantine Empire	Byzantine Empire	Byzantine Empire	exact_label	defer	Q6509	Burgas	city in Burgas municipality, Burgas oblast, Bulgaria				0	source_resolution_deferred	Find better independent historical source candidate; current top lead is not importable.	No bounded inception/dissolution pair or entity remains ambiguous for DUCHY title materialization.
county-scale-004	163	c_burgau	Burgau	Augsburg	Bavaria	Bavaria	Bavaria	Germania	Holy Roman Empire	Holy Roman Empire	exact_label	defer	Q505896	Burgau	municipality of Germany				0	source_resolution_deferred	Find better independent historical source candidate; current top lead is not importable.	No bounded inception/dissolution pair or entity remains ambiguous for DUCHY title materialization.
county-scale-004	164	c_burgos	Burgos	Castile	Castile	Castile	Castile	Hispania	Hispania	Hispania	exact_label	defer	Q9580	Burgos	municipality in Castile and Leon, Spain				0	source_resolution_deferred	Find better independent historical source candidate; current top lead is not importable.	No bounded inception/dissolution pair or entity remains ambiguous for DUCHY title materialization.
county-scale-004	165	c_buthrotum	Buthrotum	Cephalonia	Epirus	Epirus	Epirus	Byzantine Empire	Byzantine Empire	Byzantine Empire	fuzzy_label	defer	Q188694	Butrint	ancient city of Albania				0	source_resolution_deferred	Find better independent historical source candidate; current top lead is not importable.	No bounded inception/dissolution pair or entity remains ambiguous for DUCHY title materialization.
county-scale-004	166	c_buzau	Buzău	Muntenia	Wallachia	Wallachia	Wallachia	Carpathia	Carpathia	Carpathia	exact_label	defer	Q201404	Buzău	city in Buzău County, Romania				0	source_resolution_deferred	Find better independent historical source candidate; current top lead is not importable.	No bounded inception/dissolution pair or entity remains ambiguous for DUCHY title materialization.
county-scale-004	167	c_byzantion	Byzantion	Thrace	Thessalonika	Thessalonika	Thessalonika	Byzantine Empire	Byzantine Empire	Byzantine Empire	fuzzy_label	bounded_candidate	Q23725	Byzantium	ancient Greek city, precursor of Constantinople				0	rank_semantics_review	Resolve entity/rank semantics before title or parentage promotion.	Has structured inception and dissolution claims; verify rank/entity semantics before fact promotion.
county-scale-004	168	c_cabra	Cabra	Granada	Andalusia	Andalusia	Andalusia	Hispania	Hispania	Hispania	exact_label	defer	Q37436540	Cabra	family name				0	source_resolution_deferred	Find better independent historical source candidate; current top lead is not importable.	No bounded inception/dissolution pair or entity remains ambiguous for DUCHY title materialization.
county-scale-004	169	c_caceres	Caceres	Badajoz	Badajoz	Badajoz	Badajoz	Hispania	Hispania	Hispania	fuzzy_label	defer	Q15678	Cáceres	town of Extremadura, Spain				0	source_resolution_deferred	Find better independent historical source candidate; current top lead is not importable.	No bounded inception/dissolution pair or entity remains ambiguous for DUCHY title materialization.
county-scale-004	170	c_cadiz	Cadiz	Seville	Andalusia	Andalusia	Andalusia	Hispania	Hispania	Hispania	fuzzy_label	defer	Q15682	Cádiz	municipality and capital city of the province of Cádiz, Spain				0	source_resolution_deferred	Find better independent historical source candidate; current top lead is not importable.	No bounded inception/dissolution pair or entity remains ambiguous for DUCHY title materialization.
county-scale-004	171	c_cagliari	Cagliari	Sardinia	Sardinia	Sardinia	Sardinia	Italia	Italia	Italia	exact_label	defer	Q1897	Cagliari	Italian municipality, capital of Sardinia				0	source_resolution_deferred	Find better independent historical source candidate; current top lead is not importable.	No bounded inception/dissolution pair or entity remains ambiguous for DUCHY title materialization.
county-scale-004	172	c_caithness	Caithness	Moray	Scotland	Scotland	Scotland	Britannia	Britannia	Britannia	exact_label	defer	Q864668	Caithness	historic county, registration county, and lieutenancy area of Scotland				0	source_resolution_deferred	Find better independent historical source candidate; current top lead is not importable.	No bounded inception/dissolution pair or entity remains ambiguous for DUCHY title materialization.
county-scale-004	173	c_calafat	Calafat	Oltenia	Wallachia	Wallachia	Wallachia	Carpathia	Carpathia	Carpathia	exact_label	defer	Q65099124	Calafat	family name				0	source_resolution_deferred	Find better independent historical source candidate; current top lead is not importable.	No bounded inception/dissolution pair or entity remains ambiguous for DUCHY title materialization.
county-scale-004	174	c_calarasi	Călărași	Muntenia	Wallachia	Wallachia	Wallachia	Carpathia	Carpathia	Carpathia	exact_label	defer	Q212561	Călărași	city in Călărași County, Romania				0	source_resolution_deferred	Find better independent historical source candidate; current top lead is not importable.	No bounded inception/dissolution pair or entity remains ambiguous for DUCHY title materialization.
county-scale-004	175	c_calatayud	Calatayud	Aragon	Valencia	Aragon	Aragon	Hispania	Hispania	Hispania	exact_label	defer	Q496424	Calatayud	municipality of Spain				0	source_resolution_deferred	Find better independent historical source candidate; current top lead is not importable.	No bounded inception/dissolution pair or entity remains ambiguous for DUCHY title materialization.
county-scale-004	176	c_calatrava	Calatrava	Cordoba	Andalusia	Andalusia	Andalusia	Hispania	Hispania	Hispania	exact_label	defer	Q195258	Calatrava	municipality of the Philippines in the province of Negros Occidental				0	source_resolution_deferred	Find better independent historical source candidate; current top lead is not importable.	No bounded inception/dissolution pair or entity remains ambiguous for DUCHY title materialization.
county-scale-004	177	c_camarda	Camarda	Salerno	Sicily	Sicily	Sicily	Byzantine Empire	Byzantine Empire	Italia	exact_label	defer	Q36861924	Camarda	family name				0	source_resolution_deferred	Find better independent historical source candidate; current top lead is not importable.	No bounded inception/dissolution pair or entity remains ambiguous for DUCHY title materialization.
county-scale-004	178	c_cambray	Cambray	Brabant	Lotharingia	Lotharingia	Lotharingia	Germania	Holy Roman Empire	Holy Roman Empire	fuzzy_label	defer	Q181285	Cambrai	commune in Nord, France				0	source_resolution_deferred	Find better independent historical source candidate; current top lead is not importable.	No bounded inception/dissolution pair or entity remains ambiguous for DUCHY title materialization.
county-scale-004	179	c_cambridgeshire	Cambridgeshire	East Anglia	England	England	England	Britannia	Britannia	Britannia	exact_label	defer	Q30612390	Cambridgeshire	historic county of England				0	source_resolution_deferred	Find better independent historical source candidate; current top lead is not importable.	No bounded inception/dissolution pair or entity remains ambiguous for DUCHY title materialization.
county-scale-004	180	c_canavese	Canavese	Savoy	Burgundy	Burgundy	Burgundy	Francia	Francia	Francia	exact_label	defer	Q104593450	Canavese	family name				0	source_resolution_deferred	Find better independent historical source candidate; current top lead is not importable.	No bounded inception/dissolution pair or entity remains ambiguous for DUCHY title materialization.
county-scale-004	181	c_cappadocia	Cappadocia	Cappadocia	Anatolia	Anatolia	Rum	Byzantine Empire	Byzantine Empire	Byzantine Empire	exact_label	defer	Q217265	Cappadocia	historical region of Asia Minor				0	source_resolution_deferred	Find better independent historical source candidate; current top lead is not importable.	No bounded inception/dissolution pair or entity remains ambiguous for DUCHY title materialization.
county-scale-004	182	c_capua	Capua	Capua	Sicily	Sicily	Sicily	Byzantine Empire	Byzantine Empire	Italia	exact_label	defer	Q5037105	Capua	genus of insects				0	source_resolution_deferred	Find better independent historical source candidate; current top lead is not importable.	No bounded inception/dissolution pair or entity remains ambiguous for DUCHY title materialization.
county-scale-004	183	c_carcassonne	Carcassonne	Languedoc	Aquitaine	France	France	Francia	Francia	Francia	exact_label	defer	Q6582	Carcassonne	French commune in Aude, Occitania				0	source_resolution_deferred	Find better independent historical source candidate; current top lead is not importable.	No bounded inception/dissolution pair or entity remains ambiguous for DUCHY title materialization.
county-scale-004	184	c_caria	Caria	Cibyrrhaeot	Anatolia	Anatolia	Anatolia	Byzantine Empire	Byzantine Empire	Byzantine Empire	exact_label	defer	Q1759972	Caria	genus of insects				0	source_resolution_deferred	Find better independent historical source candidate; current top lead is not importable.	No bounded inception/dissolution pair or entity remains ambiguous for DUCHY title materialization.
county-scale-004	185	c_carrick	Carrick	Strathclyde	Scotland	Scotland	Scotland	Britannia	Britannia	Britannia	exact_label	defer	Q12955959	Carrick	family name				0	source_resolution_deferred	Find better independent historical source candidate; current top lead is not importable.	No bounded inception/dissolution pair or entity remains ambiguous for DUCHY title materialization.
county-scale-004	186	c_casentino	Casentino	Romagna	Romagna	Romagna	Romagna	Italia	Italia	Italia	exact_label	defer	Q1047110	Casentino	valley in Tuscany, Italy				0	source_resolution_deferred	Find better independent historical source candidate; current top lead is not importable.	No bounded inception/dissolution pair or entity remains ambiguous for DUCHY title materialization.
county-scale-004	187	c_caslav	Čáslav	Bohemia	Bohemia	Bohemia	Bohemia	West-Slavia	Holy Roman Empire	Holy Roman Empire	exact_label	defer	Q341777	Čáslav	town in the Czech Republic				0	source_resolution_deferred	Find better independent historical source candidate; current top lead is not importable.	No bounded inception/dissolution pair or entity remains ambiguous for DUCHY title materialization.
county-scale-004	188	c_castellon	Castellon	València	Valencia	Valencia	Valencia	Hispania	Hispania	Hispania	fuzzy_label	defer	Q15092	Castellón de la Plana	city in the Valencian Community, Spain				0	source_resolution_deferred	Find better independent historical source candidate; current top lead is not importable.	No bounded inception/dissolution pair or entity remains ambiguous for DUCHY title materialization.
county-scale-004	189	c_castelo_branco	Castelo Branco	Coimbra	Galicia	Galicia	Portugal	Hispania	Hispania	Hispania	exact_label	defer	Q373720	Castelo Branco	municipality in Portugal				0	source_resolution_deferred	Find better independent historical source candidate; current top lead is not importable.	No bounded inception/dissolution pair or entity remains ambiguous for DUCHY title materialization.
county-scale-004	190	c_agrigento	Castrogiovanni	Sicily	Sicily	Sicily	Sicily	Byzantine Empire	Byzantine Empire	Italia	exact_label	defer	Q21492259	Castrogiovanni	family name				0	source_resolution_deferred	Find better independent historical source candidate; current top lead is not importable.	No bounded inception/dissolution pair or entity remains ambiguous for DUCHY title materialization.
county-scale-004	191	c_soldin	Cedynia	Pomerania	Pomerania	Pomerania	Pomerania	Baltic Empire	Baltic Empire	Baltic Empire	exact_label	defer	Q954143	Cedynia	town in Poland, in West Pomeranian Voivodeship, in Gryfino County				0	source_resolution_deferred	Find better independent historical source candidate; current top lead is not importable.	No bounded inception/dissolution pair or entity remains ambiguous for DUCHY title materialization.
county-scale-004	192	c_cephalonia	Cephalonia	Cephalonia	Epirus	Epirus	Epirus	Byzantine Empire	Byzantine Empire	Byzantine Empire	exact_label	defer	Q178488	Cephalonia	Greek island in the Ionian Sea				0	source_resolution_deferred	Find better independent historical source candidate; current top lead is not importable.	No bounded inception/dissolution pair or entity remains ambiguous for DUCHY title materialization.
county-scale-004	193	c_cerasus	Cerasus	Chaldia	Pontus	Pontus	Pontus	Byzantine Empire	Byzantine Empire	Byzantine Empire	exact_label	defer	Q13174500	Cerasus	genus of plants				0	source_resolution_deferred	Find better independent historical source candidate; current top lead is not importable.	No bounded inception/dissolution pair or entity remains ambiguous for DUCHY title materialization.
county-scale-004	194	c_puigcerda	Cerdaña	Barcelona	Aquitaine	Aragon	Aragon	Francia	Hispania	Hispania	fuzzy_label	defer	Q87146663	Cerdana	genus of plants				0	source_resolution_deferred	Find better independent historical source candidate; current top lead is not importable.	No bounded inception/dissolution pair or entity remains ambiguous for DUCHY title materialization.
county-scale-004	195	c_cardiganshire	Ceredigion	Gwynedd	Wales	Wales	Wales	Britannia	Britannia	Britannia	exact_label	defer	Q217829	Ceredigion	principal area in mid-Wales, corresponding to the historic county of Cardiganshire				0	source_resolution_deferred	Find better independent historical source candidate; current top lead is not importable.	No bounded inception/dissolution pair or entity remains ambiguous for DUCHY title materialization.
county-scale-004	196	c_cetatea_alba	Cetatea Albă	Bugeac	Moldavia	Moldavia	Moldavia	Carpathia	Carpathia	Carpathia	fuzzy_label	bounded_candidate	Q8273263	Cetatea-Albă County	county of the Kingdom of Romania (1925-1940)	title-q8273263	County	1925..1944	1	accepted_parentage	Use as metrics seed; do not re-import.	Has structured inception and dissolution claims; verify rank/entity semantics before fact promotion.
county-scale-004	197	c_cetina	Cetina	Dalmatia	Croatia	Croatia	Croatia	Byzantine Empire	Byzantine Empire	Byzantine Empire	exact_label	defer	Q24019994	Cetina	capital of Cetina Municipality, Spain				0	source_resolution_deferred	Find better independent historical source candidate; current top lead is not importable.	No bounded inception/dissolution pair or entity remains ambiguous for DUCHY title materialization.
county-scale-004	198	c_chalkidike	Chalkidike	Thessalonika	Thessalonika	Thessalonika	Thessalonika	Byzantine Empire	Byzantine Empire	Byzantine Empire	fuzzy_label	defer	Q50964500	Chalkidike 2 (Pauly-Wissowa)	encyclopedic article in Paulys Realencyclopädie der classischen Altertumswissenschaft (RE)				0	source_resolution_deferred	Find better independent historical source candidate; current top lead is not importable.	No bounded inception/dissolution pair or entity remains ambiguous for DUCHY title materialization.
county-scale-004	199	c_chalon	Chalon	Burgundy	France	France	France	Francia	Francia	Francia	fuzzy_label	defer	Q203645	Chalon-sur-Saône	commune in Saône-et-Loire, France				0	source_resolution_deferred	Find better independent historical source candidate; current top lead is not importable.	No bounded inception/dissolution pair or entity remains ambiguous for DUCHY title materialization.
county-scale-004	200	c_chalons	Chalons	Champagne	France	France	France	Francia	Francia	Francia	exact_label	defer	Q65099476	Chalons	family name				0	source_resolution_deferred	Find better independent historical source candidate; current top lead is not importable.	No bounded inception/dissolution pair or entity remains ambiguous for DUCHY title materialization.
county-scale-005	201	c_chandax	Chandax	Krete	Krete	Krete	Krete	Byzantine Empire	Byzantine Empire	Byzantine Empire	fuzzy_label	defer	Q50964761	Chandax (Pauly-Wissowa)	encyclopedic article in Paulys Realencyclopädie der classischen Altertumswissenschaft (RE)				0	source_resolution_deferred	Find better independent historical source candidate; current top lead is not importable.	No bounded inception/dissolution pair or entity remains ambiguous for DUCHY title materialization.
county-scale-005	202	c_chania	Chania	Krete	Krete	Krete	Krete	Byzantine Empire	Byzantine Empire	Byzantine Empire	exact_label	defer	Q182299	Chania	city in Crete, Greece				0	source_resolution_deferred	Find better independent historical source candidate; current top lead is not importable.	No bounded inception/dissolution pair or entity remains ambiguous for DUCHY title materialization.
county-scale-005	203	c_charsianon	Charsianon	Charsianon	Anatolia	Anatolia	Rum	Byzantine Empire	Byzantine Empire	Byzantine Empire	exact_label	defer	Q509365	Charsianon	Byzantine district (theme)				0	source_resolution_deferred	Find better independent historical source candidate; current top lead is not importable.	No bounded inception/dissolution pair or entity remains ambiguous for DUCHY title materialization.
county-scale-005	204	c_cherso	Charso	Croatia	Croatia	Croatia	Croatia	Byzantine Empire	Byzantine Empire	Byzantine Empire	fuzzy_label	defer	Q580108	Charsonville	commune in Loiret, France				0	source_resolution_deferred	Find better independent historical source candidate; current top lead is not importable.	No bounded inception/dissolution pair or entity remains ambiguous for DUCHY title materialization.
county-scale-005	205	c_chartres	Chartres	Orleans	France	France	France	Francia	Francia	Francia	exact_label	defer	Q130272	Chartres	commune in Eure-et-Loir, France				0	source_resolution_deferred	Find better independent historical source candidate; current top lead is not importable.	No bounded inception/dissolution pair or entity remains ambiguous for DUCHY title materialization.
county-scale-005	206	c_torun	Chełmno	Masuria	Lithuania	Lithuania	Lithuania	Baltic Empire	Baltic Empire	Baltic Empire	exact_label	defer	Q161962	Chełmno	city and urban gmina of Poland				0	source_resolution_deferred	Find better independent historical source candidate; current top lead is not importable.	No bounded inception/dissolution pair or entity remains ambiguous for DUCHY title materialization.
county-scale-005	207	c_chernigov	Chernigov	Chernigov	Ruthenia	Ruthenia	Ruthenia	Russia	Russia	Russia	fuzzy_label	defer	Q157053	Chernihiv	capital city of Chernihiv Oblast in northeastern Ukraine				0	source_resolution_deferred	Find better independent historical source candidate; current top lead is not importable.	No bounded inception/dissolution pair or entity remains ambiguous for DUCHY title materialization.
county-scale-005	208	c_cherven	Cherven	Cherven Cities	Galicia-Volhynia	Galicia-Volhynia	Galicia-Volhynia	West-Slavia	West-Slavia	West-Slavia	fuzzy_label	defer	Q201458	Červień	city in Belarus				0	source_resolution_deferred	Find better independent historical source candidate; current top lead is not importable.	No bounded inception/dissolution pair or entity remains ambiguous for DUCHY title materialization.
county-scale-005	209	c_cheshire	Cheshire	Lancaster	England	England	England	Britannia	Britannia	Britannia	exact_label	defer	Q67287495	Cheshire	historic county of England				0	source_resolution_deferred	Find better independent historical source candidate; current top lead is not importable.	No bounded inception/dissolution pair or entity remains ambiguous for DUCHY title materialization.
county-scale-005	210	c_chilia	Chilia	Bugeac	Moldavia	Moldavia	Moldavia	Carpathia	Carpathia	Carpathia	exact_label	defer	Q21446872	Chilia	genus of birds				0	source_resolution_deferred	Find better independent historical source candidate; current top lead is not importable.	No bounded inception/dissolution pair or entity remains ambiguous for DUCHY title materialization.
county-scale-005	211	c_chios	Chios	Aegean Islands	Thessalonika	Thessalonika	Thessalonika	Byzantine Empire	Byzantine Empire	Byzantine Empire	exact_label	defer	Q160483	Chios	Greek island in the Aegean Sea				0	source_resolution_deferred	Find better independent historical source candidate; current top lead is not importable.	No bounded inception/dissolution pair or entity remains ambiguous for DUCHY title materialization.
county-scale-005	212	c_choklema	Choklema	Vologda	Bjarmaland	Bjarmaland	Bjarmaland	Russia	Russia	Russia	no_result								0	source_resolution_needed	Resolve CK3 seed to independent historical source candidate.	Wikidata search lead only; reviewer must confirm historical identity and dates before source promotion.
county-scale-005	213	c_chonae	Chonae	Thracesia	Nikaea	Nikaea	Nikaea	Byzantine Empire	Byzantine Empire	Byzantine Empire	exact_label	defer	Q1076036	Chonae	Byzantine city near ancient Colossae				0	source_resolution_deferred	Find better independent historical source candidate; current top lead is not importable.	No bounded inception/dissolution pair or entity remains ambiguous for DUCHY title materialization.
county-scale-005	214	c_chornobyl	Chornobyl	Kyiv	Ruthenia	Ruthenia	Ruthenia	Russia	Russia	Russia	fuzzy_label	defer	Q129677	Chernobyl	partially abandoned city in Kyiv Oblast, Ukraine				0	source_resolution_deferred	Find better independent historical source candidate; current top lead is not importable.	No bounded inception/dissolution pair or entity remains ambiguous for DUCHY title materialization.
